job_id,company,title,location,job_url,canonical_application_url,source,date_discovered,date_posted,date_updated,status,fit_score,fit_tier,role_family,seniority,key_requirements,matching_strengths,main_gaps,resume_variant,networking_priority,application_priority,last_checked,notes,full_description_hash,description_file,is_medical_false_positive,company_slug,source_id,stale_flag,last_verified,merged_from,opportunity_level,recommended_action,priority_v2,score_explanation,score_confidence,missing_info,override_reason,last_scored,ats_score,keyword_match_score,keyword_matched,keyword_missing,ats_issues,last_ats_check,review_flag,application_status,audit_verdict,audit_reasons,audit_date,application_ids,referral_contacts,referral_contact_urls,days_since_checked
anthropic_applied_ai_engineer_beneficial_deployments_life_sciences_gh_5021015008,Anthropic,"Applied AI Engineer, Beneficial Deployments (Life Sciences)",,https://job-boards.greenhouse.io/anthropic/jobs/5021015008,https://job-boards.greenhouse.io/anthropic/jobs/5021015008,greenhouse,2026-08-25,8b19521e41f82ccd,,open,,,,,,,,,,,2026-08-25,"career-ops scan import 2026-08-25; simhash=San Francisco, CA | New York City, NY | audit 2026-08-26: borderline - Core engineering skills align strongly: LLM agent architectures, evaluation frameworks/benchmarks, MCP-style ecosystem tooling, and production shipping all match the responsibilities; Primary fit criterion is deep life sciences/biomedical/genomics research experience, which the candidate entirely lacks (background is security AIOps/CAD), making domain credibility a significant gap despite soft 'might be a good fit' phrasing",,,,anthropic,gh_5021015008,,,,L4,STRETCH,40.4,"fit=10.0 research=2.45(+benchmark,evaluation,research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=1.2['security_domain_relevance'] company=7.2 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0",low,visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,borderline,,2026-08-26,,,,3
,Expedition Technology,Software/Machine Learning Engineer - Agentic AI Systems - R139,"Herndon, VA (On-site)",https://www.linkedin.com/jobs/view/4444173245/,https://www.linkedin.com/jobs/view/4444173245/,linkedin,2026-08-26,Posted 5 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_ml_engineering_us_remote; flags=thin_jd,,,,expedition_technology,4444173245,,,,L4,STRETCH,40.4,fit=14.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,useful,,2026-08-26,,,,
li_4421897730,Capital One,"Lead AI Engineer (GenAI Platform, AI Foundations, LLM Core and Agentic AI)","McLean, VA",https://www.linkedin.com/jobs/view/4421897730/,https://www.linkedin.com/jobs/view/4421897730/,linkedin,2026-08-26,,,open,,,,,,,,,,,,sweep=loggedin_l1l2_20260826,,,,capital_one,li_4421897730,,,,L4,STRETCH,40.4,fit=14.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,date_posted unknown; visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,useful,,2026-08-26,,,,
sierra_strategist_agent_development_public_sector_bb9153b1,Sierra,"Strategist, Agent Development - Public Sector",,https://jobs.ashbyhq.com/sierra/bb9153b1-ea92-44bd-b286-59675a043850,https://jobs.ashbyhq.com/sierra/bb9153b1-ea92-44bd-b286-59675a043850,ashby,2026-08-25,48eecfd01fa2840d,,open,,,,,,,,,,,2026-08-25,"career-ops scan import 2026-08-25; simhash=San Francisco, CA · New York, NY · New York · United States | audit 2026-08-26: borderline - Role is primarily customer-facing agent strategy/advisory (executive stakeholder management, public sector missions, roadmaps) — closer to PM/solutions-consulting than candidate's target hands-on ML/research/applied scientist roles; Partial fit via 'even better' criteria: production LLM agents, eval frameworks, RAG, prompt engineering map directly to candidate's agentic AI, benchmark/harness, and inference experience",,,,sierra,bb9153b1,,,,L4,STRETCH,40.0,"fit=10.0 research=3.27(+agentic,agents,benchmark,rag,research) tech=0.9 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0",low,visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,borderline,,2026-08-26,,,,3
,CT19,Founding Engineer - Post-training LLM's,"New York, United States (On-site)",https://www.linkedin.com/jobs/view/4457310283/,https://www.linkedin.com/jobs/view/4457310283/,linkedin,2026-08-27,Posted 6 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_research_engineer_us_remote; flags=thin_jd,,,,ct19,4457310283,,,,L4,STRETCH,40.0,"fit=12.0 research=1.36(+post-training,research) tech=0.0 agentic=0.0(+) pt=1.85(+post-training) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=1.0",low,visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,,,,,,,
scale_ai_machine_learning_research_scientist_post_training_gh_4528009005,Scale AI,"Machine Learning Research Scientist, Post-Training",,https://job-boards.greenhouse.io/scaleai/jobs/4528009005,https://job-boards.greenhouse.io/scaleai/jobs/4528009005,greenhouse,2026-08-28,1d704a578c45d585,,open,,,,,,,,,,,2026-08-28,"career-ops scan import 2026-08-28; simhash=San Francisco, CA; Seattle, WA; New York, NY",,,,scale_ai,gh_4528009005,,,,L4,STRETCH,40.0,"fit=12.0 research=1.36(+post-training,research) tech=0.0 agentic=0.0(+) pt=1.85(+post-training) attainability=11.5['no_years_bar'] advantage=0.0[] company=6.24 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0",low,visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,,,,,,,0
,Legion Intelligence,Agentic AI Engineer / Software Engineer - AI Applications (Remote US),United States (Remote),https://www.linkedin.com/jobs/view/4443422036/,https://www.linkedin.com/jobs/view/4443422036/,linkedin,2026-08-26,Posted 2 hours ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,legion_intelligence,4443422036,,,,L3/L4 index-only,LOW_PRIORITY,39.9,fit=12.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,useful,,2026-08-26,,,,
,Altimetrik,Senior Applied AI Engineer – Agentic Systems,"Mountain View, CA (On-site)",https://www.linkedin.com/jobs/view/4457315900/,https://www.linkedin.com/jobs/view/4457315900/,linkedin,2026-08-26,Posted 4 days ago,,open,,,,,,,,,,,,"linkedin_sweep:li_agentic_ai_us_remote; flags=senior_soft,thin_jd",,,,altimetrik,4457315900,,,,L3/L4 index-only,LOW_PRIORITY,39.9,fit=12.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,useful,,2026-08-26,,,,
bayone_solutions_agentic_ai_engineer_4434129974,BayOne Solutions,Agentic AI Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/4434129974/,https://www.linkedin.com/jobs/view/4434129974/,linkedin,2026-08-26,,,open,,,,,,,,,,,,linkedin cron sweep 2026-08-26 past-week US logged-in+guest; $65/hr - $75/hr ; GATE:G4 pay<150k(hourly),,,,bayone_solutions,4434129974,,,,L3/L4 index-only,LOW_PRIORITY,39.9,fit=12.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=3.0 urgency=1.0,low,date_posted unknown; visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,,,,,,,
global_technical_talent_an_inc_5000_company_senior_agentic_ai_engineer_4451235264,"Global Technical Talent, an Inc. 5000 Company",Senior Agentic AI Engineer,"Reston, VA (On-site)",https://www.linkedin.com/jobs/view/4451235264/,https://www.linkedin.com/jobs/view/4451235264/,linkedin,2026-08-26,,,open,,,,,,,,,,,,linkedin logged-in cron sweep 2026-08-26 past-week US assoc/mid-senior; Actively reviewing applicants; 19 hours ago,,,,global_technical_talent_an_inc_5000_company,4451235264,,,,L3/L4 index-only,LOW_PRIORITY,39.6,fit=12.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=1.2['security_domain_relevance'] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,date_posted unknown; visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,,,,,,,
,Microsoft,"Member of Technical Staff - AI Evaluations, Health","New York, NY",https://www.linkedin.com/jobs/view/4459166948/,https://www.linkedin.com/jobs/view/4459166948/,linkedin,2026-08-27,2026-08-26,,open,,,,,,,,,,,,"Gated out by: seniority_bar,thin_jd",,,,microsoft,4459166948,,,,L3/L4 index-only,LOW_PRIORITY,39.4,fit=10.0 research=0.82(+evaluation) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=5.6 strategy=5.0 referral=0.5 loc=3.0 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,,,,,,,
scale_ai_machine_learning_research_scientist_evaluations_gh_4728014005,Scale AI,"Machine Learning Research Scientist, Evaluations",,https://job-boards.greenhouse.io/scaleai/jobs/4728014005,https://job-boards.greenhouse.io/scaleai/jobs/4728014005,greenhouse,2026-08-28,3d044ade84c5d5a5,,open,,,,,,,,,,,2026-08-28,"career-ops scan import 2026-08-28; simhash=San Francisco, CA; Seattle, WA; New York, NY",,,,scale_ai,gh_4728014005,,,,L3/L4 index-only,LOW_PRIORITY,39.4,"fit=12.0 research=1.64(+evaluation,research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=6.24 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0",low,visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,,,,,,,0
,"HRL Laboratories, LLC",Agentic AI & Graph Machine Learning Research Engineer,"Calabasas, CA (Hybrid)",https://www.linkedin.com/jobs/view/4446827747/,https://www.linkedin.com/jobs/view/4446827747/,linkedin,2026-08-25,Posted 4 days ago,,open,,,,,,,,,,,,linkedin_sweep:c2_04_weights_and_biases; flags=thin_jd,,,,hrl_laboratories_llc,4446827747,,,,L3/L4 index-only,LOW_PRIORITY,39.2,"fit=12.0 research=1.36(+agentic,research) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0",low,visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,useful,,2026-08-26,,,,
,Accenture Federal Services,Generative AI Applications Engineer (Agents & RAG),"Seattle, WA",https://www.linkedin.com/jobs/view/4394964303/,https://www.linkedin.com/jobs/view/4394964303/,linkedin,2026-08-27,Posted 1 day ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,accenture_federal_services,4394964303,,,,L3/L4 index-only,LOW_PRIORITY,39.0,"fit=10.0 research=1.64(+agentic,agents,rag) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=3.0 urgency=1.0",low,visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,,,,,,,
,Fairmarkit,"Agentic AI Engineer (Boston, Hybrid)","Boston, MA (Remote)",https://www.linkedin.com/jobs/view/4434811723/,https://www.linkedin.com/jobs/view/4434811723/,linkedin,2026-08-25,Posted 4 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,fairmarkit,4434811723,,,,L3/L4 index-only,LOW_PRIORITY,38.9,fit=12.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=2.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,useful,,2026-08-26,,,,
,Cognizant,AI/ML Engineer - Agentic AI (Remote),"Englewood, CO (Remote)",https://www.linkedin.com/jobs/view/4455449506/,https://www.linkedin.com/jobs/view/4455449506/,linkedin,2026-08-26,Posted 5 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,cognizant,4455449506,,,,L3/L4 index-only,LOW_PRIORITY,38.9,fit=12.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=2.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,useful,,2026-08-26,,,,
,EvolutionIQ,Senior AI / ML Engineer (LLMs),"New York, NY",https://www.linkedin.com/jobs/view/4457632927/,https://www.linkedin.com/jobs/view/4457632927/,linkedin,2026-08-27,2026-08-25,,open,,,,,,,,,,,,,,,,evolutioniq,4457632927,,,,L3/L4 index-only,LOW_PRIORITY,38.8,fit=12.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,,,,,,,
,ByteDance,Research Engineer Graduate (Agent Systems & AI Coding Environment – Seed Infra) – 2026 Start (PhD),"Seattle, WA",https://www.linkedin.com/jobs/view/4453612204/,https://www.linkedin.com/jobs/view/4453612204/,linkedin,2026-08-25,Posted 6 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_research_engineer_us_remote; flags=thin_jd,,,,bytedance,4453612204,,,,L3/L4 index-only,LOW_PRIORITY,38.6,fit=12.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,useful,,2026-08-26,,,,
,Microsoft AI,"Member of Technical Staff - AI Evaluations, Health","New York, NY",https://www.linkedin.com/jobs/view/4459072205/,https://www.linkedin.com/jobs/view/4459072205/,linkedin,2026-08-27,2026-08-25,,open,,,,,,,,,,,,"Gated out by: seniority_bar,thin_jd",,,,microsoft_ai,4459072205,,,,L3/L4 index-only,LOW_PRIORITY,38.6,fit=10.0 research=0.82(+evaluation) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=3.0 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,,,,,,,
,IBM,Senior AI Engineer - Agentic Systems,"Austin, TX (Hybrid)",https://www.linkedin.com/jobs/view/4454133418/,https://www.linkedin.com/jobs/view/4454133418/,linkedin,2026-08-25,Posted 3 days ago,,open,,,,,,,,,,,,"linkedin_sweep:li_agentic_ai_us_remote; flags=senior_soft,thin_jd",,,,ibm,4454133418,,,,L3/L4 index-only,LOW_PRIORITY,38.4,fit=12.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,useful,,2026-08-26,,,,
,Motion Recruitment,Agentic AI Engineer,"Charlotte, NC (Hybrid)",https://www.linkedin.com/jobs/view/4446140702/,https://www.linkedin.com/jobs/view/4446140702/,linkedin,2026-08-25,Posted 6 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,motion_recruitment,4446140702,,,,L3/L4 index-only,LOW_PRIORITY,38.4,fit=12.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,useful,,2026-08-26,,,,
,Booz Allen Hamilton,Enterprise Agentic AI Engineer,"McLean, VA (Hybrid)",https://www.linkedin.com/jobs/view/4456113522/,https://www.linkedin.com/jobs/view/4456113522/,linkedin,2026-08-25,Posted 5 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,booz_allen_hamilton,4456113522,,,,L3/L4 index-only,LOW_PRIORITY,38.4,fit=12.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,useful,,2026-08-26,,,,
bosch_usa_research_scientist_vision_language_action_vla_models_4453804455,Bosch USA,Research Scientist- Vision-Language-Action (VLA) Models,United States,https://www.linkedin.com/jobs/view/4453804455/,https://www.linkedin.com/jobs/view/4453804455/,linkedin,2026-08-26,,,open,,,,,,,,,,,,linkedin logged-in sweep 2026-08-26 past-week US (geoId=103644278); location from search geo-filter | audit 2026-08-26: borderline - Meets degree/experience bar via MS + ~4.5 yrs industry (PhD alternative satisfied); 3-yr R&D minimum within range; Hands-on RL (PPO/DQN/reward shaping) directly matches stated requirement; PyTorch/Python proficiency plausible,,,,bosch_usa,4453804455,,,,L3/L4 index-only,LOW_PRIORITY,38.4,"fit=10.0 research=1.36(+research,vision-language) tech=2.25 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=1.0",low,date_posted unknown; visa sponsorship unverified; description_file pointer empty,,2026-08-28,,,,,,,,,borderline,,2026-08-26,,,,
