job_id,company,title,location,job_url,canonical_application_url,source,date_discovered,date_posted,date_updated,status,fit_score,fit_tier,role_family,seniority,key_requirements,matching_strengths,main_gaps,resume_variant,networking_priority,application_priority,last_checked,notes,full_description_hash,description_file,is_medical_false_positive,company_slug,source_id,stale_flag,last_verified,merged_from,opportunity_level,recommended_action,priority_v2,score_explanation,score_confidence,missing_info,override_reason,last_scored,ats_score,keyword_match_score,keyword_matched,keyword_missing,ats_issues,last_ats_check,review_flag,application_status,audit_verdict,audit_reasons,audit_date,application_ids,referral_contacts,referral_contact_urls,days_since_checked
,Luma,Research Scientist / Engineer — Foundation Model (Agent),"Redwood City, CA (Hybrid)",https://www.linkedin.com/jobs/view/4445282351/,https://www.linkedin.com/jobs/view/4445282351/,linkedin,2026-09-06,Posted 1 day ago,,open,,,,,,,,,,,,linkedin_sweep:query_01; flags=thin_jd; gating_skipped_due_to_time; gates=G6,,,,luma,4445282351,,,,L3/L4 index-only,LOW_PRIORITY,38.1,fit=12.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=6.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
,AMD,"AI Research Scientist, Hardware AI Systems","Santa Clara, CA (Hybrid)",https://www.linkedin.com/jobs/view/4432760666/,https://www.linkedin.com/jobs/view/4432760666/,linkedin,2026-09-06,Posted 2 days ago,,open,,,,,,,,,,,,"linkedin_sweep:query_02; flags=thin_jd; gating_skipped_due_to_time; gates=G5,G6",,,,amd,4432760666,,,,L3/L4 index-only,LOW_PRIORITY,38.1,fit=14.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
,Bright Vision Technologies,AI Research Engineer,"Nashua, NH",https://www.linkedin.com/jobs/view/4463119051/,https://www.linkedin.com/jobs/view/4463119051/,linkedin,2026-09-06,2026-09-03,,open,,,,,,,,,,,,linkedin_guest_sweep query='Research Engineer Machine Learning',,,,bright_vision_technologies,4463119051,,,,L3/L4 index-only,LOW_PRIORITY,38.1,fit=12.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
li_4433423818,Harvey,"Research Engineer, Post-Training","San Francisco, CA",https://www.linkedin.com/jobs/view/4433423818/,https://www.linkedin.com/jobs/view/4433423818/,linkedin,2026-09-05,2026-08-30,,open,,,,,,,,,,,,posted_rel=5 days ago,,,,harvey,li_4433423818,,,,L3/L4 index-only,LOW_PRIORITY,38.0,"fit=8.0 research=1.36(+post-training,research) tech=0.0 agentic=0.0(+) pt=1.85(+post-training) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=3.0",low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
edra_forward_deployed_ai_engineer_new_york_4440117511,Edra,Forward Deployed AI Engineer (New York),"New York, NY (On-site)",https://www.linkedin.com/jobs/view/4440117511/,https://www.linkedin.com/jobs/view/4440117511/,linkedin,2026-09-06,Posted 3 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd; gates=G4; gates=G6; processing_error:OSError,,,,edra,4440117511,,,,L3/L4 index-only,LOW_PRIORITY,37.9,fit=10.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
anrok_software_engineer_agentic_ai_infrastructure_4422224757,Anrok,"Software Engineer, Agentic AI Infrastructure","San Francisco, CA (Hybrid)",https://www.linkedin.com/jobs/view/4422224757/,https://www.linkedin.com/jobs/view/4422224757/,linkedin,2026-09-06,Posted 2 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd; gating_skipped_due_to_time; gates=G6; processing_error:OSError,,,,anrok,4422224757,,,,L3/L4 index-only,LOW_PRIORITY,37.9,fit=10.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
kensho_technologies_machine_learning_engineer_ii_4451975420,Kensho Technologies,Machine Learning Engineer II,"New York, NY",https://www.linkedin.com/jobs/view/4451975420/,https://www.linkedin.com/jobs/view/4451975420/,linkedin,2026-09-06,Posted 4 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd; gating_skipped_due_to_time; gates=G6; processing_error:OSError,,,,kensho_technologies,4451975420,,,,L3/L4 index-only,LOW_PRIORITY,37.9,fit=10.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
,Handshake,"Applied AI Engineer, Enterprise AI","San Francisco, CA (On-site)",https://www.linkedin.com/jobs/view/4416683264/,https://www.linkedin.com/jobs/view/4416683264/,linkedin,2026-09-06,Posted 3 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd; gating_skipped_due_to_time; gates=G6,,,,handshake,4416683264,,,,L3/L4 index-only,LOW_PRIORITY,37.9,fit=10.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
,AMD,"AI Research Scientist, Reinforcement Learning (LLM) and Post-Training","Santa Clara, CA (Hybrid)",https://www.linkedin.com/jobs/view/4459595486/,https://www.linkedin.com/jobs/view/4459595486/,linkedin,2026-09-06,Posted 4 days ago,,open,,,,,,,,,,,,linkedin_sweep:query_02; flags=thin_jd; gating_skipped_due_to_time; gates=G6,,,,amd,4459595486,,,,L3/L4 index-only,LOW_PRIORITY,37.7,"fit=10.0 research=1.91(+post-training,reinforcement learning,research) tech=0.0 agentic=0.0(+) pt=2.46(+post-training,reinforcement learning) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0",low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
li_4451613120,Tower Research Capital,Machine Learning Research Engineer,"New York, United States",https://www.linkedin.com/jobs/view/4451613120/,https://www.linkedin.com/jobs/view/4451613120/,linkedin,2026-09-05,2026-09-01,,open,,,,,,,,,,,,posted_rel=3 days ago,,,,tower_research_capital,li_4451613120,,,,L3/L4 index-only,LOW_PRIORITY,37.6,fit=10.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
,Greylock Partners,Research Scientist (Frontier AI Infra),New York City Metropolitan Area,https://www.linkedin.com/jobs/view/4437911760/,https://www.linkedin.com/jobs/view/4437911760/,linkedin_guest_api,2026-09-06,2026-09-02,,open,,,,,,,,,,,,posted_rel=4 days ago; sweep=linkedin_sweep_2026-09-06.json; gating_skipped_due_to_time; gates=G6,,,,greylock_partners,li_4437911760,,,,L3/L4 index-only,LOW_PRIORITY,37.6,fit=10.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
,Sardine,Applied AI Research Scientist,"California, United States (Remote)",https://www.linkedin.com/jobs/view/4463685021/,https://www.linkedin.com/jobs/view/4463685021/,linkedin,2026-09-06,Posted 1 day ago,,open,,,,,,,,,,,,linkedin_sweep:query_02; flags=thin_jd; gating_skipped_due_to_time; gates=G6,,,,sardine,4463685021,,,,L3/L4 index-only,LOW_PRIORITY,37.6,fit=12.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
,Allen Institute,AI Research Scientist - AI BioDesign,"Seattle, WA",https://www.linkedin.com/jobs/view/4433143847/,https://www.linkedin.com/jobs/view/4433143847/,linkedin,2026-09-06,Posted 1 day ago,,open,,,,,,,,,,,,linkedin_sweep:query_02; flags=thin_jd; gating_skipped_due_to_time; gates=G6,,,,allen_institute,4433143847,,,,L3/L4 index-only,LOW_PRIORITY,37.6,fit=12.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
,Distyl,"Applied AI Researcher, AI Systems","New York, NY (Hybrid)",https://www.linkedin.com/jobs/view/4315270496/,https://www.linkedin.com/jobs/view/4315270496/,linkedin,2026-09-06,Posted 9 hours ago,,open,,,,,,,,,,,,linkedin_sweep:query_02; flags=thin_jd; gating_skipped_due_to_time; gates=G6,,,,distyl,4315270496,,,,L3/L4 index-only,LOW_PRIORITY,37.6,fit=12.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
,Clera,Founding Engineer - ML Research,"Mountain View, CA",https://www.linkedin.com/jobs/view/4462465509/,https://www.linkedin.com/jobs/view/4462465509/,linkedin,2026-09-06,2026-09-02,,open,,,,,,,,,,,,linkedin_guest_sweep query='Research Engineer Machine Learning',,,,clera,4462465509,,,,L3/L4 index-only,LOW_PRIORITY,37.6,fit=10.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
,AMD,"AI Research Scientist, Recursive Self Improvement, AI Safety and Reinforcement Learning","Santa Clara, CA (Hybrid)",https://www.linkedin.com/jobs/view/4432765245/,https://www.linkedin.com/jobs/view/4432765245/,linkedin,2026-09-06,Posted 1 day ago,,open,,,,,,,,,,,,linkedin_sweep:query_02; flags=thin_jd; gating_skipped_due_to_time; gates=G6,,,,amd,4432765245,,,,L3/L4 index-only,LOW_PRIORITY,37.3,"fit=12.0 research=1.36(+reinforcement learning,research) tech=0.0 agentic=0.0(+) pt=0.62(+reinforcement learning) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0",low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
,SupportFinity™,Agentic AI Architect,"Pittsburgh, PA (On-site)",https://www.linkedin.com/jobs/view/4460073035/,https://www.linkedin.com/jobs/view/4460073035/,linkedin,2026-09-06,Posted 6 days ago,,open,,,,,,,,,,,,linkedin_sweep:c2_01_fortinet; flags=thin_jd; gating_skipped_due_to_time; gates=G6,,,,supportfinity,4460073035,,,,L3/L4 index-only,LOW_PRIORITY,37.2,fit=10.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.8['fortinet_adjacency'] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
travelers_software_engineer_i_ai_agents_harnesses_4451463158,Travelers,Software Engineer I – AI Agents & Harnesses,"Atlanta, GA (Hybrid)",https://www.linkedin.com/jobs/view/4451463158/,https://www.linkedin.com/jobs/view/4451463158/,linkedin,2026-09-06,Posted 5 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd; gates=G4; gates=G6; processing_error:OSError,,,,travelers,4451463158,,,,L3/L4 index-only,LOW_PRIORITY,37.0,"fit=10.0 research=1.09(+agentic,agents) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0",low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
li_4463603461,Lyft,Machine Learning Engineer,"New York, NY",https://www.linkedin.com/jobs/view/4463603461/,https://www.linkedin.com/jobs/view/4463603461/,linkedin,2026-09-05,2026-09-04,,open,,,,,,,,,,,,posted_rel=3 hours ago,,,,lyft,li_4463603461,,,,L3/L4 index-only,LOW_PRIORITY,36.8,fit=10.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
li_4449534864,TikTok USDS Joint Venture,Machine Learning Engineer Graduate (E-Commerce) - 2027 Start,"Seattle, WA",https://www.linkedin.com/jobs/view/4449534864/,https://www.linkedin.com/jobs/view/4449534864/,linkedin,2026-09-05,2026-08-31,,open,,,,,,,,,,,,posted_rel=4 days ago,,,,tiktok_usds_joint_venture,li_4449534864,,,,L3/L4 index-only,LOW_PRIORITY,36.8,fit=10.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
li_4461352904,ActAI,Applied AI Engineer,United States,https://www.linkedin.com/jobs/view/4461352904/,https://www.linkedin.com/jobs/view/4461352904/,linkedin,2026-09-05,2026-09-03,,open,,,,,,,,,,,,posted_rel=1 day ago,,,,actai,li_4461352904,,,,L3/L4 index-only,LOW_PRIORITY,36.8,fit=10.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
,Rillet,Applied AI Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/4407160860/,https://www.linkedin.com/jobs/view/4407160860/,linkedin_guest_api,2026-09-06,2026-09-02,,open,,,,,,,,,,,,posted_rel=4 days ago; sweep=linkedin_sweep_2026-09-06.json; gating_skipped_due_to_time; gates=G6,,,,rillet,li_4407160860,,,,L3/L4 index-only,LOW_PRIORITY,36.8,fit=10.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
,Nuna Inc.,"Software Engineer, AI Evaluation","San Francisco, CA (Hybrid)",https://www.linkedin.com/jobs/view/4454312631/,https://www.linkedin.com/jobs/view/4454312631/,linkedin,2026-09-06,Posted 2 days ago,,open,,,,,,,,,,,,linkedin_sweep:query_08; flags=thin_jd; gating_skipped_due_to_time; gates=G6,,,,nuna_inc,4454312631,,,,L3/L4 index-only,LOW_PRIORITY,36.6,fit=10.0 research=0.82(+evaluation) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
openai_researcher_agent_safety_training_and_evaluations_e1cc86e5,OpenAI,"Researcher, Agent Safety, Training and Evaluations",,https://jobs.ashbyhq.com/openai/e1cc86e5-b56c-49c0-a4a6-8cf766c27281,https://jobs.ashbyhq.com/openai/e1cc86e5-b56c-49c0-a4a6-8cf766c27281,ashby,2026-09-05,91257d21c0b5180a,,open,,,,,,,,,,,2026-09-05,career-ops scan import 2026-09-05; simhash=San Francisco,,,,openai,e1cc86e5,,,,L3/L4 index-only,LOW_PRIORITY,36.5,"fit=8.0 research=1.64(+evaluation,research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=7.36 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0",low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,2
,Avacend Inc,AI Founding Engineer (LLM and Shipping Agents),"New York, United States (Hybrid)",https://www.linkedin.com/jobs/view/4462342109/,https://www.linkedin.com/jobs/view/4462342109/,linkedin,2026-09-06,Posted 1 day ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd; gating_skipped_due_to_time; gates=G6,,,,avacend_inc,4462342109,,,,L3/L4 index-only,LOW_PRIORITY,36.5,"fit=8.0 research=1.09(+agentic,agents) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=3.0 urgency=1.0",low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
elevance_health_gen_ai_engineer_iii_4444074195,Elevance Health,Gen AI Engineer III,"Atlanta, GA",https://www.linkedin.com/jobs/view/4444074195/,https://www.linkedin.com/jobs/view/4444074195/,linkedin,2026-09-06,Posted 2 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd; gates=G5; gates=G6; processing_error:OSError,,,,elevance_health,4444074195,,,,L3/L4 index-only,LOW_PRIORITY,36.4,fit=10.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
capgemini_senior_ai_engineer_4463152420,Capgemini,Senior AI Engineer,"Atlanta, GA",https://www.linkedin.com/jobs/view/4463152420/,https://www.linkedin.com/jobs/view/4463152420/,linkedin,2026-09-06,Posted 2 days ago,,open,,,,,,,,,,,,"linkedin_sweep:li_agentic_ai_us_remote; flags=senior_soft,thin_jd; gates=G4; gates=G6; processing_error:OSError",,,,capgemini,4463152420,,,,L3/L4 index-only,LOW_PRIORITY,36.4,fit=10.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
capgemini_engineering_senior_ai_engineer_4461328725,Capgemini Engineering,Senior AI Engineer,"Atlanta, GA (On-site)",https://www.linkedin.com/jobs/view/4461328725/,https://www.linkedin.com/jobs/view/4461328725/,linkedin,2026-09-06,Posted 3 days ago,,open,,,,,,,,,,,,"linkedin_sweep:li_agentic_ai_us_remote; flags=senior_soft,thin_jd; gating_skipped_due_to_time; gates=G6; processing_error:OSError",,,,capgemini_engineering,4461328725,,,,L3/L4 index-only,LOW_PRIORITY,36.4,fit=10.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
7ai_senior_ai_engineer_4414016939,7AI,Senior AI Engineer,"Boston, MA (Hybrid)",https://www.linkedin.com/jobs/view/4414016939/,https://www.linkedin.com/jobs/view/4414016939/,linkedin,2026-09-06,Posted 6 hours ago,,open,,,,,,,,,,,,"linkedin_sweep:li_agentic_ai_us_remote; flags=senior_soft,thin_jd; gating_skipped_due_to_time; gates=G6; processing_error:OSError",,,,7ai,4414016939,,,,L3/L4 index-only,LOW_PRIORITY,36.4,fit=10.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
ford_motor_company_generative_ai_engineer_ford_pro_intelligence_4463729426,Ford Motor Company,Generative AI Engineer - Ford Pro Intelligence,"Bellevue, WA (Hybrid)",https://www.linkedin.com/jobs/view/4463729426/,https://www.linkedin.com/jobs/view/4463729426/,linkedin,2026-09-06,Posted 1 day ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd; gating_skipped_due_to_time; gates=G6; processing_error:OSError,,,,ford_motor_company,4463729426,,,,L3/L4 index-only,LOW_PRIORITY,36.4,fit=10.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
,Nityo Infotech,Agentic AI Architect,"Richardson, TX (On-site)",https://www.linkedin.com/jobs/view/4462485609/,https://www.linkedin.com/jobs/view/4462485609/,linkedin,2026-09-06,Posted 3 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd; gating_skipped_due_to_time; gates=G6,,,,nityo_infotech,4462485609,,,,L3/L4 index-only,LOW_PRIORITY,36.4,fit=10.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
,DeWinter Group,AI Automation Engineer / AI Agent Developer,"Campbell, CA",https://www.linkedin.com/jobs/view/4462022905/,https://www.linkedin.com/jobs/view/4462022905/,linkedin,2026-09-06,Posted 4 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd; gating_skipped_due_to_time; gates=G6,,,,dewinter_group,4462022905,,,,L3/L4 index-only,LOW_PRIORITY,36.4,fit=10.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
,Covetus,Generative AI Engineer,"Irving, TX (On-site)",https://www.linkedin.com/jobs/view/4461796346/,https://www.linkedin.com/jobs/view/4461796346/,linkedin,2026-09-06,Posted 5 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd; gating_skipped_due_to_time; gates=G6,,,,covetus,4461796346,,,,L3/L4 index-only,LOW_PRIORITY,36.4,fit=10.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
,Tata Consultancy Services,Applied AI Engineer,"Austin, TX",https://www.linkedin.com/jobs/view/4450197589/,https://www.linkedin.com/jobs/view/4450197589/,linkedin,2026-09-06,Posted 3 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd; gating_skipped_due_to_time; gates=G6,,,,tata_consultancy_services,4450197589,,,,L3/L4 index-only,LOW_PRIORITY,36.4,fit=10.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
,Kaleidoscope Innovation,Gen. AI Engineer,"Fort Worth, TX",https://www.linkedin.com/jobs/view/4444476662/,https://www.linkedin.com/jobs/view/4444476662/,linkedin,2026-09-06,Posted 23 hours ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd; gating_skipped_due_to_time; gates=G6,,,,kaleidoscope_innovation,4444476662,,,,L3/L4 index-only,LOW_PRIORITY,36.4,fit=10.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
,Floor & Decor,Senior AI Engineer,"Atlanta, GA (Hybrid)",https://www.linkedin.com/jobs/view/4459983340/,https://www.linkedin.com/jobs/view/4459983340/,linkedin,2026-09-06,Posted 4 days ago,,open,,,,,,,,,,,,"linkedin_sweep:li_agentic_ai_us_remote; flags=senior_soft,thin_jd; gating_skipped_due_to_time; gates=G6",,,,floor_decor,4459983340,,,,L3/L4 index-only,LOW_PRIORITY,36.4,fit=10.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
,Vation Ventures,Applied AI Engineer,"Denver, CO (Hybrid)",https://www.linkedin.com/jobs/view/4460057228/,https://www.linkedin.com/jobs/view/4460057228/,linkedin,2026-09-06,Posted 6 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd; gating_skipped_due_to_time; gates=G6,,,,vation_ventures,4460057228,,,,L3/L4 index-only,LOW_PRIORITY,36.4,fit=10.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-07,,,,,,,,,,,,,,,
